baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Haplotype_2
FUN.rk.hap1.010404	21.2446698922027	-7.21254009572244	0.717428997609343	-10.0533155472618	8.88274828395894e-24	3.49829086672511e-22	FUN.rk.hap2.010947
FUN.rk.hap1.023612	96.8072281347551	4.66651851201322	0.464641236511849	10.0432724117336	9.83559533353283e-24	3.86327574798287e-22	FUN.rk.hap2.024877
FUN.rk.hap1.037204	509.600357740087	0.85662852295316	0.0853107746539759	10.0412700087144	1.00373414382376e-23	3.93208867770959e-22	FUN.rk.hap2.039198
FUN.rk.hap1.025564	72.5233299321296	-2.66363287130564	0.265418233279419	-10.0356062143685	1.06304387083912e-23	4.15344423202789e-22	FUN.rk.hap2.026994
FUN.rk.hap1.015650	71.862467802448	-1.76184595354238	0.175614023290903	-10.0324901196751	1.0971414136612e-23	4.27538685618289e-22	FUN.rk.hap2.016432
FUN.rk.hap1.035832	23.9325749360598	-3.66909595151872	0.367014263425296	-9.99714811428725	1.56849058882989e-23	6.09611775312151e-22	FUN.rk.hap2.037752
novel_gene_rk.h1.chr13_45954	64.2009072618178	-4.13596967167223	0.41462686903081	-9.9751607543912	1.95784153993851e-23	7.58945484906008e-22	novel_gene_rk.h2.chr13_45571
FUN.rk.hap1.028920	23.088300888222	-7.66229402133681	0.769521004309851	-9.95722531083967	2.34516507866934e-23	9.06715521799887e-22	FUN.rk.hap2.030720
FUN.rk.hap1.024657	12.9435876459684	-7.15563504434367	0.718705098284194	-9.95628813741093	2.36736925116307e-23	9.12916767479759e-22	FUN.rk.hap2.026030
FUN.rk.hap1.024961	1147.00070450154	3.56891697633685	0.359469847851966	9.92827909673963	3.13621292206833e-23	1.20626080389579e-21	FUN.rk.hap2.026355
FUN.rk.hap1.039123	31.8951865213512	2.86655667841753	0.289041904288707	9.91744323533895	3.49596561564597e-23	1.34114660198149e-21	FUN.rk.hap2.041007
FUN.rk.hap1.021424	20.5329341761774	5.80742279872009	0.585675832548455	9.91576308254041	3.55529192483637e-23	1.36038146829398e-21	FUN.rk.hap2.022654
FUN.rk.hap1.002628	51.2815686973146	-2.29674534158281	0.231811065915273	-9.90783305583121	3.84903529460584e-23	1.46898233614751e-21	FUN.rk.hap2.002813
FUN.rk.hap1.017525	504.192525549585	-1.98608719271887	0.200891326339277	-9.8863760268308	4.76983089278441e-23	1.81572380103732e-21	FUN.rk.hap2.018316
FUN.rk.hap1.026238	427.771550789425	3.01049164906265	0.304579084306934	9.88410499661521	4.87922206034357e-23	1.85260308383507e-21	FUN.rk.hap2.027898
FUN.rk.hap1.020341	254.064893014437	-1.28938208349065	0.13079974109596	-9.85768070094802	6.34991769997479e-23	2.40484862662984e-21	FUN.rk.hap2.021465
FUN.rk.hap1.023003	15.3286193670366	7.04568807912391	0.716929027283432	9.8275949375648	8.56395169099506e-23	3.23507644490446e-21	FUN.rk.hap2.024285
FUN.rk.hap1.000512	117.668356185276	2.2921544468064	0.23335460772083	9.82262347075046	8.99710583626891e-23	3.39005453494835e-21	FUN.rk.hap2.000531
FUN.rk.hap1.018877	53.6188990741153	2.15973743280021	0.220011158977794	9.81649041273489	9.56144733132724e-23	3.59355106807852e-21	FUN.rk.hap2.019851
FUN.rk.hap1.013109	107.827485580735	1.72144184794782	0.175397138022765	9.81453783883518	9.74836544127538e-23	3.65452646720015e-21	FUN.rk.hap2.013821
FUN.rk.hap1.028410	13.3543389710611	3.08570251288779	0.314437193761888	9.81341448818706	9.85753722052956e-23	3.68612149397984e-21	FUN.rk.hap2.030115
FUN.rk.hap1.027027	23.5418663131263	4.13734015051794	0.421981112884837	9.80456239435311	1.07612427331731e-22	4.0139164330687e-21	FUN.rk.hap2.028708
FUN.rk.hap1.033251	19.3070945569235	-6.4448638329211	0.657426802133294	-9.80316563305308	1.0911140711478e-22	4.05960230290366e-21	FUN.rk.hap2.035370
FUN.rk.hap1.011473	29.712614766466	2.44173256160294	0.249508965213445	9.78615160987957	1.29116952991941e-22	4.79188932306935e-21	FUN.rk.hap2.012071
FUN.rk.hap1.031435	2434.75121202946	-2.63612451142397	0.269780758625208	-9.77135850924861	1.49434682509094e-22	5.53207194648667e-21	FUN.rk.hap2.033384
FUN.rk.hap1.022632	129.182692160469	-0.89815793915617	0.091956421970679	-9.76721277218196	1.55675884923154e-22	5.74874938638918e-21	FUN.rk.hap2.023938
FUN.rk.hap1.024697	17.1069415206206	5.52900013875065	0.566856982787934	9.75378324098213	1.77718978071587e-22	6.54642444598026e-21	FUN.rk.hap2.026085
FUN.rk.hap1.039162	52.8788253685756	-1.54929236219927	0.158860107391974	-9.75255769138137	1.79878147916126e-22	6.60951765345408e-21	FUN.rk.hap2.041047
FUN.rk.hap1.027366	118.063897330824	-1.30247897324603	0.133584713515141	-9.75020972813929	1.8408756143944e-22	6.74744705394859e-21	FUN.rk.hap2.029077
FUN.rk.hap1.023356	48.2313253616803	-1.51250373102248	0.155305128347044	-9.73891684788824	2.05735504237835e-22	7.52229962161449e-21	FUN.rk.hap2.024623
FUN.rk.hap1.006229	17.2456436159543	3.54938485955354	0.364823046046087	9.72905878074698	2.26680629215042e-22	8.26770137294666e-21	FUN.rk.hap2.006506
FUN.rk.hap1.023834	223.339456414216	2.40259447045173	0.247626717941096	9.7024848143537	2.94243818782913e-22	1.07055588907552e-20	FUN.rk.hap2.025121
FUN.rk.hap1.017311	76.1207698067148	-1.45926102696373	0.15041083672605	-9.70183438060082	2.96125999363407e-22	1.07476318592484e-20	FUN.rk.hap2.018093
FUN.rk.hap1.033967	334.423882790829	1.31322730634603	0.135545825000197	9.68843788692215	3.37653321553215e-22	1.22248664683619e-20	FUN.rk.hap2.035852
FUN.rk.hap1.012124	18.9656233102538	6.73130285539384	0.696015263108067	9.67120006152609	3.99663680617225e-22	1.44346823965363e-20	FUN.rk.hap2.012744
FUN.rk.hap1.036640	56.5447630161198	-1.38532608543799	0.143392518636625	-9.66107645370666	4.41203230655539e-22	1.58961981497499e-20	FUN.rk.hap2.038577
FUN.rk.hap1.010431	23.2867504206314	1.90667062191448	0.197802550935056	9.63926204642574	5.45789147455844e-22	1.96166157658402e-20	FUN.rk.hap2.010976
FUN.rk.hap1.008848	65.9865031132728	-2.22476001268718	0.23105567202594	-9.62867517243814	6.0504494852975e-22	2.16937181545485e-20	FUN.rk.hap2.009327
FUN.rk.hap1.003725	12.9796635067964	6.80410573776556	0.70795786456716	9.6108908147034	7.19240063581047e-22	2.57258619843192e-20	FUN.rk.hap2.003950
FUN.rk.hap1.037168	18.9343422776674	-2.44534464676057	0.254540956121887	-9.60688088870703	7.47799457614848e-22	2.66829261888209e-20	FUN.rk.hap2.039148
FUN.rk.hap1.002089	14.5048229544603	-4.05796403466645	0.423003691979104	-9.59321185987877	8.53847540058313e-22	3.03936883970757e-20	FUN.rk.hap2.002273
FUN.rk.hap1.002251	186.262532399883	-2.65197385387703	0.276620317317102	-9.58705376234875	9.0636173734607e-22	3.21856225578432e-20	FUN.rk.hap2.002424
FUN.rk.hap1.016766	85.7306935444159	-1.90369862281152	0.199053593149045	-9.5637491024143	1.13566466848666e-21	4.02318717965322e-20	FUN.rk.hap2.017547
novel_gene_rk.h1.chr12_91301	1216.7503570806	-10.9517549528335	1.14528880287285	-9.56243955704626	1.15013058812932e-21	4.06470972530286e-20	novel_gene_rk.h2.chr12_90351
FUN.rk.hap1.039574	41.2609695193884	2.339700421019	0.245172277408638	9.5430871946396	1.38642393561579e-21	4.8881346758568e-20	FUN.rk.hap2.041456
FUN.rk.hap1.004208	134.941799622649	1.5164199167542	0.15940879976635	9.51277419425312	1.85644406589509e-21	6.52974435339062e-20	FUN.rk.hap2.004427
FUN.rk.hap1.009886	17.6513686789534	6.59885312212862	0.694336335667062	9.50382801987307	2.02313222566593e-21	7.09918056816612e-20	FUN.rk.hap2.006006
FUN.rk.hap1.000430	104.401330158287	1.51754837538579	0.160193247351221	9.47323561060339	2.71306820510126e-21	9.49766287970201e-20	FUN.rk.hap2.000440
FUN.rk.hap1.007905	164.899823368119	1.87539694828827	0.198237045854894	9.46037578496317	3.06838482238394e-21	1.07161892570428e-19	FUN.rk.hap2.008346
FUN.rk.hap1.009759	61.0058277335989	1.68494768402505	0.178264050893741	9.45197686004236	3.32490924188948e-21	1.15847661303293e-19	FUN.rk.hap2.010280
FUN.rk.hap1.038862	137.743654513486	1.71550214597549	0.18172895434983	9.43989444121894	3.73155134197083e-21	1.29710826929352e-19	FUN.rk.hap2.040736
FUN.rk.hap1.023077	71.4812539621453	2.54485163534662	0.269881142722636	9.42952741963905	4.11940740520762e-21	1.42857575775912e-19	FUN.rk.hap2.024369
FUN.rk.hap1.012594	243.298678552906	2.67649524785544	0.284114427534629	9.42048339846879	4.49016013043029e-21	1.55351147690214e-19	FUN.rk.hap2.013234
FUN.rk.hap1.040379	33.8251324353578	-4.22596705420148	0.448670516384078	-9.41886506886916	4.55989973320694e-21	1.57396259322444e-19	FUN.rk.hap2.042245
FUN.rk.hap1.019954	101.994253481605	2.59089653550707	0.275111757150871	9.4176147262446	4.61451413093499e-21	1.58910988955547e-19	FUN.rk.hap2.020993
FUN.rk.hap1.025125	162.883161031028	-5.14445025745701	0.546371256457261	-9.41566782047479	4.7008447504951e-21	1.61508373701465e-19	FUN.rk.hap2.026548
FUN.rk.hap1.031090	91.1309485897989	-4.30105023885575	0.4574112401566	-9.40302699466508	5.30154781116577e-21	1.81725277749404e-19	FUN.rk.hap2.033034
FUN.rk.hap1.021996	23.1511043934373	6.16069592154048	0.655406178739542	9.39981361388528	5.46598109423825e-21	1.86928979315196e-19	FUN.rk.hap2.023261
FUN.rk.hap1.038806	19.4531005536031	-7.41667257166289	0.789394812423525	-9.39539056368122	5.70059326485472e-21	1.94503191396241e-19	FUN.rk.hap2.040668
FUN.rk.hap1.031757	284.476580922559	-3.09685141480839	0.329951144226731	-9.38578777190222	6.24478517558505e-21	2.12581100873709e-19	FUN.rk.hap2.033728
novel_gene_rk.h1.chr08_222430	13.2160247145376	-4.6475564574016	0.495614721502647	-9.37735756377604	6.76467756653539e-21	2.2975079221389e-19	novel_gene_rk.h2.chr08_221477
FUN.rk.hap1.016907	157.729559717417	-8.85489309824495	0.944880110924873	-9.37144617170273	7.15454168155611e-21	2.42435819726505e-19	FUN.rk.hap2.017684
FUN.rk.hap1.002747	62.9661007659118	-1.64724159680421	0.176325416523608	-9.34205419321194	9.44829254438148e-21	3.19429945199089e-19	FUN.rk.hap2.002975
FUN.rk.hap1.021468	59.6990157377077	3.75761107187881	0.402768681930388	9.32945196699344	1.06419726644974e-20	3.5896658591316e-19	FUN.rk.hap2.022695
FUN.rk.hap1.001844	30.431170285508	-3.33435119790725	0.357635930882349	-9.32331152991488	1.127646698925e-20	3.79276902821207e-19	FUN.rk.hap2.002027
FUN.rk.hap1.024863	357.721370971671	1.4475692918206	0.155266377086597	9.32313433843596	1.12953210524144e-20	3.79276902821207e-19	FUN.rk.hap2.026256
FUN.rk.hap1.013653	15.4137381922408	6.77958512657896	0.727384463080378	9.32049757822473	1.15795969035368e-20	3.87942694451523e-19	FUN.rk.hap2.014326
FUN.rk.hap1.036354	17.8989390198883	2.32473443820969	0.249928925970059	9.30158215655353	1.38371090096486e-20	4.62528014029065e-19	FUN.rk.hap2.038261
FUN.rk.hap1.013388	25.6746098839568	6.83086930964595	0.735514657363157	9.28719671492997	1.58405288724714e-20	5.2830304401702e-19	FUN.rk.hap2.014055
FUN.rk.hap1.037203	36.3934989865592	1.88807442431279	0.203309762369022	9.28668846154964	1.59163267297058e-20	5.29638126322436e-19	FUN.rk.hap2.039197
FUN.rk.hap1.008435	72.329805231172	-1.72630666817895	0.185982032800202	-9.28211527848765	1.66146766368493e-20	5.51637066453955e-19	FUN.rk.hap2.008872
FUN.rk.hap1.009173	18.0002019397318	3.68682410356695	0.397772411277295	9.26867726127138	1.8846859236323e-20	6.2434964557376e-19	FUN.rk.hap2.009714
FUN.rk.hap1.025995	22.9434514320629	1.89131034847934	0.204603700511495	9.24377390903096	2.37953063310526e-20	7.86519857478186e-19	FUN.rk.hap2.027496
FUN.rk.hap1.024345	28.0925195906099	-2.67791601208938	0.289719925803618	-9.2431199016134	2.3941247731397e-20	7.89581283756183e-19	FUN.rk.hap2.025665
FUN.rk.hap1.038607	31.9832273034263	7.18779566671966	0.778426445334311	9.23375061292105	2.61317765786182e-20	8.59909661280397e-19	FUN.rk.hap2.040581
FUN.rk.hap1.031731	1057.9913468515	4.16189910129486	0.45190130851253	9.2097522686847	3.26878454665784e-20	1.07326300591817e-18	FUN.rk.hap2.033698
FUN.rk.hap1.001610	12.0345473388318	-6.69395194402025	0.727031604376669	-9.20723652688992	3.34628747928749e-20	1.09627931401082e-18	FUN.rk.hap2.001719
FUN.rk.hap1.029465	77.3179124049877	1.56308425223361	0.169821509315236	9.20427723517693	3.43978277693314e-20	1.1244217077445e-18	FUN.rk.hap2.031317
FUN.rk.hap1.015926	28.0404501845264	-2.07197340438129	0.225328757045662	-9.19533499206854	3.73827961881098e-20	1.21930494703421e-18	FUN.rk.hap2.016691
FUN.rk.hap1.025338	87.4680907340055	-1.67498762042935	0.182317774273158	-9.18718773913837	4.03245597513294e-20	1.31236501274217e-18	FUN.rk.hap2.026755
FUN.rk.hap1.004831	72.5638455154974	-2.11274260442996	0.23012982235045	-9.18065543548981	4.28475386316762e-20	1.39141743872338e-18	FUN.rk.hap2.005080
FUN.rk.hap1.003179	15.2937298710803	-6.44274375050788	0.702114158595845	-9.17620542419014	4.46549995681975e-20	1.44693924202597e-18	FUN.rk.hap2.003415
FUN.rk.hap1.008199	381.314060922601	2.01842504443269	0.220382889006198	9.15871941571619	5.25167987000238e-20	1.69796671430121e-18	FUN.rk.hap2.008623
FUN.rk.hap1.040250	21.2886664893643	-2.40739363973862	0.263101947754044	-9.15004111633991	5.69118829575001e-20	1.83605917828902e-18	FUN.rk.hap2.042120
FUN.rk.hap1.026162	19.2904237885318	-6.19969024158152	0.681008707740784	-9.10368717919733	8.73160150404586e-20	2.81081641460676e-18	FUN.rk.hap2.027759
FUN.rk.hap1.002627	89.0840997997085	1.47229163741095	0.161815157239878	9.09860153105675	9.15023963082707e-20	2.93919194041838e-18	FUN.rk.hap2.002812
FUN.rk.hap1.029378	67.4403453918184	-2.31243975614903	0.25425349440526	-9.09501661543805	9.45720089447561e-20	3.03121711786569e-18	FUN.rk.hap2.031239
FUN.rk.hap1.019052	17.3911917345202	2.90331855001728	0.319611762122017	9.08389143985536	1.04760762747186e-19	3.35053428673938e-18	FUN.rk.hap2.020029
FUN.rk.hap1.033923	23.8980196980592	-7.36522774593103	0.81131111020858	-9.07817932388169	1.10406150000916e-19	3.5234790284775e-18	FUN.rk.hap2.035806
FUN.rk.hap1.033617	192.034750789328	-2.23054430160525	0.245770892322173	-9.07570575396414	1.12943145639232e-19	3.59669268951774e-18	FUN.rk.hap2.035488
FUN.rk.hap1.012497	263.418035479846	0.773243615586277	0.0852889906972575	9.06615976182657	1.23285626479118e-19	3.91762565858965e-18	FUN.rk.hap2.013138
FUN.rk.hap1.033707	115.561475574412	-2.8310914459416	0.312638998222122	-9.05546480778506	1.35987369276767e-19	4.31199349946545e-18	FUN.rk.hap2.035586
FUN.rk.hap1.001916	93.2311384022754	-2.06300374020277	0.228330594629039	-9.03516124746426	1.63760816808905e-19	5.18156020364587e-18	FUN.rk.hap2.002095
FUN.rk.hap1.034460	53.138118257804	-2.80203080385565	0.310171283088571	-9.03381762474611	1.65784898652667e-19	5.23441957195884e-18	FUN.rk.hap2.036340
FUN.rk.hap1.022663	38.6749890491166	-2.43686702722102	0.270040587703462	-9.02407689134867	1.81216705415234e-19	5.70948292295487e-18	FUN.rk.hap2.023981
novel_gene_rk.h1.chr11_229724	47.1459168612408	-7.52100895917106	0.834384809596292	-9.01383734779401	1.98969706250352e-19	6.2555061786735e-18	novel_gene_rk.h2.chr11_251339
novel_gene_rk.h1.chr19_151727	20.7050505624531	-6.8494326343675	0.760303731048498	-9.00881102467008	2.08302474549962e-19	6.53504882020303e-18	novel_gene_rk.h2.chr19_150637
FUN.rk.hap1.031557	17.0091711399288	-6.30931654583576	0.70042524345271	-9.00783717436325	2.10160091155642e-19	6.57938822374788e-18	FUN.rk.hap2.033516
FUN.rk.hap1.023063	182.031920219506	1.95088831516029	0.217234645944075	8.98055789711616	2.6939724700818e-19	8.4161064002049e-18	FUN.rk.hap2.024353
FUN.rk.hap1.022570	99.3529195995422	1.87766365629063	0.209147649942731	8.9776942595567	2.76500178982121e-19	8.61982031656262e-18	FUN.rk.hap2.000068
FUN.rk.hap1.033985	158.873384099866	1.35427895904572	0.151190955177985	8.95740725661424	3.32402110441507e-19	1.03407782592812e-17	FUN.rk.hap2.035872
FUN.rk.hap1.007708	198.37523995912	-2.46080926591409	0.274836376549947	-8.95372474635606	3.43685125744886e-19	1.06693696897909e-17	FUN.rk.hap2.008140
FUN.rk.hap1.028618	66.879698072959	-3.5284317562892	0.394620566015175	-8.94132759455197	3.84522634881248e-19	1.19121572747312e-17	FUN.rk.hap2.030379
FUN.rk.hap1.034868	218.357597060485	-1.10162836382682	0.123225607199332	-8.93993049711499	3.894152145227e-19	1.20385396589815e-17	FUN.rk.hap2.036762
FUN.rk.hap1.038609	134.106715190219	2.06780607441189	0.231615231020293	8.92776379732437	4.34706591066076e-19	1.34106983343884e-17	FUN.rk.hap2.040582
FUN.rk.hap1.023282	27.9399821389049	-1.673401039444	0.187577241393019	-8.92113044747162	4.61552574532589e-19	1.4209294228022e-17	FUN.rk.hap2.024545
novel_gene_rk.h1.chr10_36462	9.6877030826434	-6.38101735749179	0.71536090279784	-8.91999735033751	4.66299366894587e-19	1.43256452800312e-17	novel_gene_rk.h2.chr10_35610
FUN.rk.hap1.040381	65.5350648635525	4.71601260291688	0.529790341310615	8.90165832629232	5.50184098598084e-19	1.68677559669574e-17	FUN.rk.hap2.042248
FUN.rk.hap1.026998	11.3071390881433	-6.28472122850667	0.706072303000545	-8.9009598617577	5.53657794896245e-19	1.69391831132719e-17	FUN.rk.hap2.028681
FUN.rk.hap1.034476	16.5451537637532	-3.74633422332447	0.42108447343329	-8.89687095983124	5.74432237343864e-19	1.75385413826555e-17	FUN.rk.hap2.036360
FUN.rk.hap1.013970	9.99078051098396	6.39425668957063	0.718745855649578	8.89640843047605	5.76830145682578e-19	1.75755160437605e-17	FUN.rk.hap2.014654
FUN.rk.hap1.023225	1077.46450852517	1.75221255459002	0.197158462387048	8.88733120240203	6.25942114486235e-19	1.90327532470476e-17	FUN.rk.hap2.024498
FUN.rk.hap1.007349	408.426023650733	1.85709836086502	0.209415188838494	8.86802132722694	7.4457071821362e-19	2.25934491707116e-17	FUN.rk.hap2.007729
FUN.rk.hap1.031045	67.9793104743601	-2.70543286447113	0.307171345498117	-8.80756914380778	1.2788892137983e-18	3.87275899344075e-17	FUN.rk.hap2.032985
FUN.rk.hap1.024266	15.505887467597	-2.69739607863065	0.306490723305342	-8.80090610750188	1.35715863980622e-18	4.10138880372459e-17	FUN.rk.hap2.025595
novel_gene_rk.h1.chr12_81930	16.3497989014092	-5.7097840692034	0.649128268804014	-8.7960798252145	1.41678821633876e-18	4.27287167159763e-17	novel_gene_rk.h2.chr12_82456
FUN.rk.hap1.021653	43.0929154448916	-2.31937113926016	0.265577474899198	-8.73331271840916	2.47320071283905e-18	7.44373092595948e-17	FUN.rk.hap2.022864
FUN.rk.hap1.004001	53.5337712734083	1.26242754917677	0.144635774792651	8.7283215441448	2.58479900212678e-18	7.76383440638812e-17	FUN.rk.hap2.004219
FUN.rk.hap1.001247	161.226218847875	1.75863345195334	0.20176423705398	8.71627934480197	2.87493462908239e-18	8.61782024037491e-17	FUN.rk.hap2.001269
FUN.rk.hap1.021549	74.5137779229094	4.50031325718706	0.516526091588903	8.71265426949393	2.9684093047871e-18	8.88004141116917e-17	FUN.rk.hap2.022776
FUN.rk.hap1.036744	200.715797578558	-1.20449630034052	0.138449292021041	-8.69990942357049	3.32149177558162e-18	9.91626012355094e-17	FUN.rk.hap2.038698
FUN.rk.hap1.008551	198.897317492914	-3.97051350524142	0.457633112208565	-8.67619365670349	4.09235076237884e-18	1.21930644042869e-16	FUN.rk.hap2.009006
FUN.rk.hap1.041314	10.5374276518895	6.8341728959152	0.787826679997464	8.67471624080718	4.14582940319696e-18	1.23275987555302e-16	FUN.rk.hap2.043174
FUN.rk.hap1.016441	297.46607110777	-2.48076527403552	0.286408165691648	-8.66164296693395	4.65012841745848e-18	1.3799419159464e-16	FUN.rk.hap2.017222
FUN.rk.hap1.011602	8.1774039245714	6.14397572969557	0.709475088847233	8.65988929883135	4.72222628398352e-18	1.39853453626456e-16	FUN.rk.hap2.012216
FUN.rk.hap1.021278	104.529888989925	2.67900256154869	0.309497407778162	8.65597738210755	4.88705553244273e-18	1.44446144360104e-16	FUN.rk.hap2.022505
FUN.rk.hap1.008232	82.3747416822798	-2.14425498076393	0.248041861248878	-8.64473024822389	5.39325570412908e-18	1.59090299734549e-16	FUN.rk.hap2.008654
FUN.rk.hap1.012145	147.856514380437	-1.47759578101013	0.171337942681826	-8.62386788286597	6.47297938816488e-18	1.90560395188758e-16	FUN.rk.hap2.012765
FUN.rk.hap1.016656	39.243119293968	-1.85975386314449	0.215771601178175	-8.61908542639391	6.74909914435024e-18	1.98294960574481e-16	FUN.rk.hap2.017447
FUN.rk.hap1.036888	114.638310864742	2.6575483217323	0.308442118138691	8.61603576635189	6.93121144225166e-18	2.03242334726461e-16	FUN.rk.hap2.038841
FUN.rk.hap1.007022	23.6616577443768	2.98034236703761	0.346214035343679	8.60838112492778	7.40995447246854e-18	2.168509996607e-16	FUN.rk.hap2.007413
FUN.rk.hap1.012894	11.6060667183044	-5.72452109711866	0.665310967138718	-8.60427887088338	7.67980551941733e-18	2.24304852330437e-16	FUN.rk.hap2.013588
FUN.rk.hap1.026137	45.2728467466514	1.64324187587912	0.191537252681305	8.57922859848722	9.55114932031725e-18	2.7841224239224e-16	FUN.rk.hap2.027716
FUN.rk.hap1.030707	153.649392915453	2.30000380793046	0.268234282794081	8.57460792845831	9.94249104199124e-18	2.89250309135179e-16	FUN.rk.hap2.032682
FUN.rk.hap1.039776	11.9182512462145	-6.37613726575133	0.745206319449497	-8.55620396571724	1.16644844712701e-17	3.38681737354053e-16	FUN.rk.hap2.041653
novel_gene_rk.h1.chr09_133475	80.5211393808217	-6.48449024196682	0.758614482736638	-8.54780707398911	1.25449181791985e-17	3.63532580034387e-16	novel_gene_rk.h2.chr09_134296
FUN.rk.hap1.021860	940.973843793708	-1.95572634272061	0.228841896512387	-8.54619006627026	1.27218444764597e-17	3.67939595717607e-16	FUN.rk.hap2.023115
FUN.rk.hap1.019331	388.155676190318	-4.36125868171668	0.5113016169676	-8.52971814871659	1.467047045272e-17	4.23470421956876e-16	FUN.rk.hap2.020326
FUN.rk.hap1.006266	155.351694383492	1.45927223346378	0.171132875233941	8.52712976083018	1.50023552837435e-17	4.32207931987691e-16	FUN.rk.hap2.006549
FUN.rk.hap1.003225	279.374664456233	-0.631361040209876	0.0741474896902788	-8.51493479883313	1.66684061582375e-17	4.79273317264428e-16	FUN.rk.hap2.003460
FUN.rk.hap1.001905	1327.11333814733	-1.3309185265878	0.156368134971483	-8.51144337579081	1.71781415786303e-17	4.92972714140227e-16	FUN.rk.hap2.002086
FUN.rk.hap1.016869	224.207388453157	-3.14474001327357	0.369537323770602	-8.50993880993123	1.74025168594805e-17	4.98445782698622e-16	FUN.rk.hap2.017646
FUN.rk.hap1.016237	53.6321332950674	-1.78142070345364	0.209911790975302	-8.48652043402004	2.12916238225754e-17	6.08660937383583e-16	FUN.rk.hap2.017014
FUN.rk.hap1.014146	411.44560222359	1.49175918135057	0.175869438417635	8.48219676353382	2.20981447830219e-17	6.30499668491308e-16	FUN.rk.hap2.014833
FUN.rk.hap1.025366	20.0077934582332	-5.58913369463691	0.659397617794088	-8.47612054367817	2.32827518549525e-17	6.63021133592571e-16	FUN.rk.hap2.026791
FUN.rk.hap1.003685	5004.60670727676	-2.32132332436228	0.274198988182813	-8.46583475652585	2.54324529693973e-17	7.22847914723291e-16	FUN.rk.hap2.003898
novel_gene_rk.h1.chr12_39466	39.4002116366679	-5.41729578498034	0.640317382736465	-8.46032909778109	2.66624021012502e-17	7.56354119377995e-16	novel_gene_rk.h2.chr12_39220
FUN.rk.hap1.038977	85.5152011831136	2.42643441688373	0.287213020128985	8.44820480559704	2.95816116225154e-17	8.37561194849346e-16	FUN.rk.hap2.040851
novel_gene_rk.h1.chr06_40299	12.218976715989	-4.98659966554018	0.591167902575285	-8.43516646255187	3.30731728607922e-17	9.34632717027882e-16	novel_gene_rk.h2.chr06_39862
novel_gene_rk.h1.chr01_23606	735.61426442756	-1.89622113059203	0.224898342613823	-8.43145889184284	3.41382217621399e-17	9.62892929245272e-16	novel_gene_rk.h2.chr11_357805
FUN.rk.hap1.038558	19.641974031696	7.73616336372994	0.918042524557563	8.42680285148912	3.55237619181555e-17	1.00006818723203e-15	FUN.rk.hap2.040541
FUN.rk.hap1.010690	207.486490589005	2.20364605867343	0.261770012337307	8.41825249193898	3.82141493888149e-17	1.07376683899349e-15	FUN.rk.hap2.011244
FUN.rk.hap1.004684	238.876928614393	-2.6296451434795	0.312843467338892	-8.40562587369261	4.25585819386673e-17	1.1935747752799e-15	FUN.rk.hap2.004914
FUN.rk.hap1.010903	63.6316856459398	2.45088379143688	0.292403665671915	8.38185043202174	5.21020163860398e-17	1.45846249271168e-15	FUN.rk.hap2.011475
FUN.rk.hap1.013744	216.732107420441	-1.97437626206801	0.236458314445618	-8.3497857400235	6.8386909286484e-17	1.9107044390835e-15	FUN.rk.hap2.014407
FUN.rk.hap1.001373	89.5592927478687	1.72755318670794	0.207243641998342	8.3358561452117	7.69394181071161e-17	2.14560998743913e-15	FUN.rk.hap2.001412
FUN.rk.hap1.017780	48.9308634103589	2.75419646663365	0.330534165838267	8.33256211093559	7.91113306492872e-17	2.20203117341099e-15	FUN.rk.hap2.018532
FUN.rk.hap1.031514	793.676753694337	-3.24411675049951	0.389382755866204	-8.33143404946833	7.98689253815847e-17	2.21894755544185e-15	FUN.rk.hap2.033473
FUN.rk.hap1.016669	2724.38637461015	3.47918296802377	0.418675491137241	8.30997524735286	9.57220378051084e-17	2.6544043741911e-15	FUN.rk.hap2.017459
FUN.rk.hap1.036554	230.002228136829	0.978787306517048	0.11810609724806	8.28735627815462	1.15793389942329e-16	3.20498788460935e-15	FUN.rk.hap2.038490
FUN.rk.hap1.036280	20.3761513994222	1.71128931699548	0.206590376319194	8.28349000319085	1.19617020456011e-16	3.30464335618026e-15	FUN.rk.hap2.038188
FUN.rk.hap1.000259	93.0032384495167	-1.59998523900471	0.193236167574135	-8.27994706731532	1.23230044724946e-16	3.39812011599069e-15	FUN.rk.hap2.023693
FUN.rk.hap1.008679	46.982413085294	-3.87504929666633	0.468094923029704	-8.27834079375484	1.24903343729939e-16	3.43786006310954e-15	FUN.rk.hap2.009138
FUN.rk.hap1.014034	107.493711356765	2.08712356118434	0.252179488808585	8.27634147029521	1.27017418027273e-16	3.48956201511661e-15	FUN.rk.hap2.014721
FUN.rk.hap1.034446	55.0199961587564	-4.47846822046763	0.54129869366004	-8.27356184842431	1.30015309450709e-16	3.56530870804833e-15	FUN.rk.hap2.036324
FUN.rk.hap1.022470	32.0237222019538	-2.13244319469945	0.258161719937587	-8.2601060885982	1.45543052994367e-16	3.98373665201587e-15	FUN.rk.hap2.000166
FUN.rk.hap1.014949	52.9185931660005	1.37942158708422	0.167261534128718	8.24709395540201	1.62292816005823e-16	4.4340074158934e-15	FUN.rk.hap2.015702
